id,proba
301072,0.37
301073,0.63
301074,0.63
301075,0.63
301076,0.63
301077,0.63
301078,0.37
301079,0.63
301080,0.37
301081,0.63
301082,0.63
301083,0.37
301084,0.63
301085,0.37
301086,0.63
301087,0.63
301088,0.37
301089,0.63
301090,0.63
301091,0.63
301092,0.63
301093,0.37
301094,0.37
301095,0.37
301096,0.63
301097,0.63
301098,0.37
301099,0.63
301100,0.63
301101,0.63
301102,0.37
301103,0.63
301104,0.63
301105,0.37
301106,0.63
301107,0.63
301108,0.63
301109,0.63
301110,0.37
301111,0.37
301112,0.63
301113,0.37
301114,0.63
301115,0.37
301116,0.63
301117,0.63
301118,0.37
301119,0.63
301120,0.63
301121,0.63
301122,0.37
301123,0.37
301124,0.63
301125,0.63
301126,0.37
301127,0.37
301128,0.37
301129,0.37
301130,0.37
301131,0.63
301132,0.63
301133,0.37
301134,0.63
301135,0.63
301136,0.63
301137,0.63
301138,0.37
301139,0.37
301140,0.37
301141,0.63
301142,0.37
301143,0.37
301144,0.63
301145,0.63
301146,0.37
301147,0.37
301148,0.63
301149,0.63
301150,0.37
301151,0.37
301152,0.63
301153,0.63
301154,0.37
301155,0.37
301156,0.63
301157,0.63
301158,0.63
301159,0.63
301160,0.37
301161,0.37
301162,0.63
301163,0.63
301164,0.37
301165,0.37
301166,0.63
301167,0.63
301168,0.63
301169,0.63
301170,0.63
301171,0.63
301172,0.63
301173,0.63
301174,0.63
301175,0.37
301176,0.37
301177,0.37
301178,0.37
301179,0.37
301180,0.63
301181,0.63
301182,0.63
301183,0.63
301184,0.63
301185,0.37
301186,0.37
301187,0.37
301188,0.63
301189,0.37
301190,0.63
301191,0.37
301192,0.63
301193,0.37
301194,0.63
301195,0.63
301196,0.37
301197,0.37
301198,0.63
301199,0.37
301200,0.37
301201,0.37
301202,0.37
301203,0.37
301204,0.63
301205,0.37
301206,0.37
301207,0.37
301208,0.63
301209,0.37
301210,0.37
301211,0.37
301212,0.63
301213,0.37
301214,0.37
301215,0.37
301216,0.37
301217,0.63
301218,0.63
301219,0.37
301220,0.63
301221,0.37
301222,0.37
301223,0.63
301224,0.63
301225,0.63
301226,0.63
301227,0.63
301228,0.63
301229,0.63
301230,0.63
301231,0.37
301232,0.63
301233,0.37
301234,0.37
301235,0.37
301236,0.63
301237,0.63
301238,0.63
301239,0.37
301240,0.37
301241,0.63
301242,0.63
301243,0.63
301244,0.37
301245,0.37
301246,0.37
301247,0.63
301248,0.37
301249,0.37
301250,0.63
301251,0.63
301252,0.63
301253,0.37
301254,0.63
301255,0.37
301256,0.37
301257,0.63
301258,0.37
301259,0.37
301260,0.63
301261,0.63
301262,0.37
301263,0.63
301264,0.37
301265,0.37
301266,0.37
301267,0.63
301268,0.63
301269,0.37
301270,0.63
301271,0.37
301272,0.37
301273,0.37
301274,0.37
301275,0.63
301276,0.63
301277,0.37
301278,0.63
301279,0.37
301280,0.63
301281,0.63
301282,0.63
301283,0.37
301284,0.63
301285,0.63
301286,0.63
301287,0.63
301288,0.37
301289,0.63
301290,0.37
301291,0.63
301292,0.37
301293,0.37
301294,0.37
301295,0.37
301296,0.37
301297,0.37
301298,0.63
301299,0.37
301300,0.63
301301,0.63
301302,0.37
301303,0.63
301304,0.63
301305,0.63
301306,0.37
301307,0.37
301308,0.37
301309,0.37
301310,0.63
301311,0.63
301312,0.37
301313,0.63
301314,0.37
301315,0.37
301316,0.63
301317,0.37
301318,0.63
301319,0.63
301320,0.37
301321,0.37
301322,0.63
301323,0.63
301324,0.63
301325,0.37
301326,0.37
301327,0.37
301328,0.63
301329,0.63
301330,0.63
301331,0.37
301332,0.37
301333,0.63
301334,0.37
301335,0.37
301336,0.37
301337,0.63
301338,0.37
301339,0.63
301340,0.37
301341,0.37
301342,0.37
301343,0.63
301344,0.37
301345,0.63
301346,0.37
301347,0.63
301348,0.63
301349,0.37
301350,0.63
301351,0.63
301352,0.63
301353,0.37
301354,0.63
301355,0.37
301356,0.37
301357,0.37
301358,0.63
301359,0.63
301360,0.37
301361,0.63
301362,0.63
301363,0.63
301364,0.37
301365,0.63
301366,0.63
301367,0.37
301368,0.37
301369,0.63
301370,0.37
301371,0.37
301372,0.37
301373,0.63
301374,0.37
301375,0.37
301376,0.37
301377,0.63
301378,0.37
301379,0.63
301380,0.63
301381,0.37
301382,0.37
301383,0.63
301384,0.63
301385,0.37
301386,0.37
301387,0.63
301388,0.63
301389,0.63
301390,0.63
301391,0.37
301392,0.37
301393,0.63
301394,0.63
301395,0.37
301396,0.37
301397,0.63
301398,0.37
301399,0.63
301400,0.63
301401,0.63
301402,0.63
301403,0.63
301404,0.63
301405,0.63
301406,0.37
301407,0.37
301408,0.37
301409,0.63
301410,0.37
301411,0.63
301412,0.63
301413,0.37
301414,0.37
301415,0.63
301416,0.37
301417,0.37
301418,0.63
301419,0.63
301420,0.63
301421,0.37
301422,0.37
301423,0.37
301424,0.37
301425,0.63
301426,0.37
301427,0.37
301428,0.37
301429,0.63
301430,0.37
301431,0.63
301432,0.37
301433,0.37
301434,0.63
301435,0.63
301436,0.63
301437,0.37
301438,0.37
301439,0.63
301440,0.63
301441,0.37
301442,0.63
301443,0.37
301444,0.37
301445,0.63
301446,0.37
301447,0.63
301448,0.63
301449,0.63
301450,0.37
301451,0.37
301452,0.63
301453,0.63
301454,0.37
301455,0.37
301456,0.63
301457,0.37
301458,0.37
301459,0.63
301460,0.37
301461,0.37
301462,0.37
301463,0.63
301464,0.37
301465,0.63
301466,0.63
301467,0.37
301468,0.63
301469,0.37
301470,0.37
301471,0.63
301472,0.63
301473,0.63
301474,0.37
301475,0.63
301476,0.37
301477,0.63
301478,0.37
301479,0.63
301480,0.37
301481,0.63
301482,0.63
301483,0.37
301484,0.37
301485,0.37
301486,0.63
301487,0.37
301488,0.63
301489,0.37
301490,0.63
301491,0.37
301492,0.37
301493,0.63
301494,0.63
301495,0.37
301496,0.37
301497,0.63
301498,0.63
301499,0.37
301500,0.63
301501,0.37
301502,0.37
301503,0.63
301504,0.37
301505,0.37
301506,0.63
301507,0.37
301508,0.63
301509,0.63
301510,0.63
301511,0.37
301512,0.37
301513,0.63
301514,0.63
301515,0.37
301516,0.63
301517,0.37
301518,0.37
301519,0.63
301520,0.63
301521,0.37
301522,0.63
301523,0.63
301524,0.63
301525,0.37
301526,0.63
301527,0.63
301528,0.37
301529,0.63
301530,0.37
301531,0.37
301532,0.37
301533,0.37
301534,0.37
301535,0.63
301536,0.37
301537,0.63
301538,0.63
301539,0.63
301540,0.37
301541,0.63
301542,0.63
301543,0.37
301544,0.37
301545,0.63
301546,0.37
301547,0.63
301548,0.37
301549,0.37
301550,0.37
301551,0.37
301552,0.63
301553,0.37
301554,0.63
301555,0.37
301556,0.37
301557,0.37
301558,0.63
301559,0.37
301560,0.37
301561,0.37
301562,0.37
301563,0.37
301564,0.63
301565,0.37
301566,0.37
301567,0.63
301568,0.37
301569,0.37
301570,0.63
301571,0.63
301572,0.63
301573,0.37
301574,0.63
301575,0.63
301576,0.37
301577,0.37
301578,0.37
301579,0.37
301580,0.63
301581,0.63
301582,0.63
301583,0.37
301584,0.63
301585,0.63
301586,0.63
301587,0.63
301588,0.37
301589,0.37
301590,0.63
301591,0.37
301592,0.37
301593,0.63
301594,0.37
301595,0.37
301596,0.63
301597,0.63
301598,0.37
301599,0.63
301600,0.63
301601,0.63
301602,0.37
301603,0.37
301604,0.63
301605,0.63
301606,0.37
301607,0.37
301608,0.63
301609,0.63
301610,0.63
301611,0.63
301612,0.37
301613,0.63
301614,0.63
301615,0.63
301616,0.37
301617,0.63
301618,0.37
301619,0.37
301620,0.63
301621,0.63
301622,0.63
301623,0.37
301624,0.63
301625,0.37
301626,0.37
301627,0.37
301628,0.37
301629,0.63
301630,0.63
301631,0.63
301632,0.37
301633,0.63
301634,0.37
301635,0.37
301636,0.37
301637,0.37
301638,0.37
301639,0.63
301640,0.63
301641,0.63
301642,0.37
301643,0.63
301644,0.63
301645,0.63
301646,0.37
301647,0.37
301648,0.63
301649,0.63
301650,0.37
301651,0.63
301652,0.37
301653,0.37
301654,0.63
301655,0.63
301656,0.63
301657,0.37
301658,0.63
301659,0.63
301660,0.63
301661,0.37
301662,0.63
301663,0.63
301664,0.63
301665,0.37
301666,0.63
301667,0.37
301668,0.37
301669,0.63
301670,0.37
301671,0.37
301672,0.63
301673,0.37
301674,0.63
301675,0.63
301676,0.63
301677,0.37
301678,0.37
301679,0.63
301680,0.37
301681,0.63
301682,0.63
301683,0.37
301684,0.37
301685,0.63
301686,0.63
301687,0.63
301688,0.63
301689,0.63
301690,0.63
301691,0.63
301692,0.37
301693,0.63
301694,0.63
301695,0.63
301696,0.37
301697,0.37
301698,0.37
301699,0.63
301700,0.63
301701,0.37
301702,0.63
301703,0.63
301704,0.63
301705,0.63
301706,0.63
301707,0.37
301708,0.63
301709,0.63
301710,0.37
301711,0.37
301712,0.63
301713,0.37
301714,0.37
301715,0.37
301716,0.63
301717,0.63
301718,0.63
301719,0.37
301720,0.63
301721,0.63
301722,0.37
301723,0.37
301724,0.63
301725,0.37
301726,0.63
301727,0.37
301728,0.63
301729,0.63
301730,0.63
301731,0.63
301732,0.63
301733,0.63
301734,0.63
301735,0.37
301736,0.63
301737,0.37
301738,0.37
301739,0.63
301740,0.63
301741,0.37
301742,0.63
301743,0.63
301744,0.63
301745,0.63
301746,0.63
301747,0.63
301748,0.63
301749,0.37
301750,0.63
301751,0.37
301752,0.63
301753,0.37
301754,0.63
301755,0.63
301756,0.63
301757,0.37
301758,0.37
301759,0.63
301760,0.63
301761,0.63
301762,0.37
301763,0.63
301764,0.63
301765,0.37
301766,0.63
301767,0.63
301768,0.37
301769,0.37
301770,0.37
301771,0.37
301772,0.37
301773,0.63
301774,0.37
301775,0.63
301776,0.63
301777,0.63
301778,0.37
301779,0.37
301780,0.37
301781,0.37
301782,0.63
301783,0.37
301784,0.63
301785,0.63
301786,0.37
301787,0.37
301788,0.37
301789,0.63
301790,0.63
301791,0.37
301792,0.37
301793,0.37
301794,0.37
301795,0.37
301796,0.63
301797,0.63
301798,0.63
301799,0.37
301800,0.37
301801,0.37
301802,0.63
301803,0.63
301804,0.63
301805,0.37
301806,0.63
301807,0.63
301808,0.37
301809,0.63
301810,0.63
301811,0.63
301812,0.63
301813,0.63
301814,0.63
301815,0.63
301816,0.37
301817,0.63
301818,0.63
301819,0.63
301820,0.37
301821,0.63
301822,0.37
301823,0.63
301824,0.37
301825,0.63
301826,0.37
301827,0.63
301828,0.63
301829,0.37
301830,0.37
301831,0.37
301832,0.63
301833,0.63
301834,0.63
301835,0.63
301836,0.63
301837,0.37
301838,0.63
301839,0.63
301840,0.63
301841,0.37
301842,0.37
301843,0.63
301844,0.63
301845,0.63
301846,0.37
301847,0.37
301848,0.37
301849,0.37
301850,0.63
301851,0.37
301852,0.37
301853,0.63
301854,0.37
301855,0.63
301856,0.37
301857,0.37
301858,0.37
301859,0.63
301860,0.63
301861,0.37
301862,0.37
301863,0.37
301864,0.63
301865,0.63
301866,0.63
301867,0.63
301868,0.37
301869,0.37
301870,0.63
301871,0.63
301872,0.63
301873,0.63
301874,0.37
301875,0.37
301876,0.63
301877,0.37
301878,0.63
301879,0.63
301880,0.37
301881,0.63
301882,0.37
301883,0.63
301884,0.37
301885,0.37
301886,0.37
301887,0.37
301888,0.37
301889,0.37
301890,0.37
301891,0.37
301892,0.63
301893,0.63
301894,0.37
301895,0.37
301896,0.63
301897,0.37
301898,0.63
301899,0.37
301900,0.37
301901,0.37
301902,0.63
301903,0.63
301904,0.63
301905,0.37
301906,0.37
301907,0.63
301908,0.37
301909,0.37
301910,0.63
301911,0.63
301912,0.63
301913,0.63
301914,0.37
301915,0.37
301916,0.63
301917,0.37
301918,0.37
301919,0.63
301920,0.63
301921,0.37
301922,0.37
301923,0.63
301924,0.37
301925,0.37
301926,0.63
301927,0.37
301928,0.37
301929,0.63
301930,0.63
301931,0.37
301932,0.37
301933,0.37
301934,0.63
301935,0.63
301936,0.63
301937,0.37
301938,0.37
301939,0.63
301940,0.63
301941,0.63
301942,0.37
301943,0.63
301944,0.63
301945,0.63
301946,0.37
301947,0.37
301948,0.63
301949,0.63
301950,0.63
301951,0.63
301952,0.63
301953,0.63
301954,0.63
301955,0.63
301956,0.37
301957,0.63
301958,0.37
301959,0.63
301960,0.63
301961,0.63
301962,0.63
301963,0.63
301964,0.63
301965,0.37
301966,0.63
301967,0.37
301968,0.63
301969,0.37
301970,0.37
301971,0.63
301972,0.63
301973,0.37
301974,0.37
301975,0.37
301976,0.63
301977,0.37
301978,0.63
301979,0.63
301980,0.37
301981,0.37
301982,0.63
301983,0.63
301984,0.63
301985,0.63
301986,0.37
301987,0.63
301988,0.37
301989,0.63
301990,0.63
301991,0.37
301992,0.63
301993,0.37
301994,0.37
301995,0.63
301996,0.63
301997,0.63
301998,0.37
301999,0.37
302000,0.37
302001,0.37
302002,0.37
302003,0.37
302004,0.37
302005,0.63
302006,0.63
302007,0.37
302008,0.63
302009,0.37
302010,0.63
302011,0.63
302012,0.37
302013,0.37
302014,0.63
302015,0.37
302016,0.37
302017,0.37
302018,0.63
302019,0.37
302020,0.37
302021,0.63
302022,0.37
302023,0.63
302024,0.37
302025,0.63
302026,0.37
302027,0.63
302028,0.63
302029,0.63
302030,0.63
302031,0.63
302032,0.37
302033,0.63
302034,0.37
302035,0.63
302036,0.63
302037,0.63
302038,0.37
302039,0.37
302040,0.37
302041,0.63
302042,0.63
302043,0.63
302044,0.37
302045,0.37
302046,0.37
302047,0.63
302048,0.63
302049,0.37
302050,0.63
302051,0.63
302052,0.63
302053,0.37
302054,0.63
302055,0.63
302056,0.37
302057,0.63
302058,0.63
302059,0.37
302060,0.37
302061,0.63
302062,0.63
302063,0.63
302064,0.37
302065,0.63
302066,0.63
302067,0.63
302068,0.37
302069,0.37
302070,0.63
302071,0.63
302072,0.63
302073,0.63
302074,0.63
302075,0.63
302076,0.37
302077,0.63
302078,0.63
302079,0.63
302080,0.37
302081,0.37
302082,0.37
302083,0.37
302084,0.63
302085,0.37
302086,0.37
302087,0.37
302088,0.63
302089,0.37
302090,0.37
302091,0.37
302092,0.37
302093,0.63
302094,0.63
302095,0.63
302096,0.37
302097,0.63
302098,0.37
302099,0.37
302100,0.63
302101,0.63
302102,0.63
302103,0.37
302104,0.63
302105,0.37
302106,0.63
302107,0.37
302108,0.37
302109,0.37
302110,0.63
302111,0.37
302112,0.37
302113,0.63
302114,0.63
302115,0.63
302116,0.63
302117,0.63
302118,0.37
302119,0.63
302120,0.63
302121,0.37
302122,0.37
302123,0.37
302124,0.63
302125,0.37
302126,0.63
302127,0.37
302128,0.63
302129,0.63
302130,0.37
302131,0.63
302132,0.37
302133,0.37
302134,0.63
302135,0.63
302136,0.63
302137,0.37
302138,0.37
302139,0.63
302140,0.63
302141,0.37
302142,0.37
302143,0.37
302144,0.63
302145,0.63
302146,0.63
302147,0.37
302148,0.63
302149,0.63
302150,0.37
302151,0.37
302152,0.63
302153,0.37
302154,0.37
302155,0.37
302156,0.63
302157,0.63
302158,0.37
302159,0.37
302160,0.37
302161,0.37
302162,0.37
302163,0.37
302164,0.37
302165,0.63
302166,0.63
302167,0.37
302168,0.63
302169,0.37
302170,0.37
302171,0.37
302172,0.37
302173,0.37
302174,0.37
302175,0.63
302176,0.63
302177,0.37
302178,0.37
302179,0.37
302180,0.37
302181,0.63
302182,0.37
302183,0.37
302184,0.63
302185,0.63
302186,0.63
302187,0.37
302188,0.63
302189,0.37
302190,0.37
302191,0.37
302192,0.63
302193,0.37
302194,0.63
302195,0.63
302196,0.63
302197,0.37
302198,0.63
302199,0.37
302200,0.63
302201,0.63
302202,0.37
302203,0.63
302204,0.63
302205,0.63
302206,0.37
302207,0.63
302208,0.63
302209,0.37
302210,0.37
302211,0.63
302212,0.37
302213,0.63
302214,0.37
302215,0.63
302216,0.37
302217,0.37
302218,0.63
302219,0.63
302220,0.37
302221,0.63
302222,0.37
302223,0.63
302224,0.63
302225,0.37
302226,0.63
302227,0.37
302228,0.63
302229,0.37
302230,0.63
302231,0.37
302232,0.37
302233,0.37
302234,0.63
302235,0.37
302236,0.63
302237,0.63
302238,0.37
302239,0.63
302240,0.63
302241,0.37
302242,0.37
302243,0.63
302244,0.63
302245,0.63
302246,0.63
302247,0.37
302248,0.37
302249,0.37
302250,0.63
302251,0.37
302252,0.63
302253,0.63
302254,0.37
302255,0.37
302256,0.63
302257,0.63
302258,0.63
302259,0.63
302260,0.63
302261,0.37
302262,0.63
302263,0.63
302264,0.37
302265,0.63
302266,0.63
302267,0.63
302268,0.37
302269,0.63
302270,0.37
302271,0.37
302272,0.37
302273,0.63
302274,0.37
302275,0.63
302276,0.37
302277,0.63
302278,0.37
302279,0.37
302280,0.63
302281,0.37
302282,0.63
302283,0.63
302284,0.63
302285,0.63
302286,0.63
302287,0.37
302288,0.37
302289,0.37
302290,0.63
302291,0.37
302292,0.37
302293,0.63
302294,0.63
302295,0.37
302296,0.37
302297,0.37
302298,0.63
302299,0.63
302300,0.37
302301,0.37
302302,0.63
302303,0.63
302304,0.63
302305,0.63
302306,0.37
302307,0.37
302308,0.63
302309,0.63
302310,0.63
302311,0.37
302312,0.37
302313,0.63
302314,0.37
302315,0.63
302316,0.37
302317,0.37
302318,0.63
302319,0.37
302320,0.37
302321,0.63
302322,0.37
302323,0.63
302324,0.63
302325,0.37
302326,0.37
302327,0.63
302328,0.37
302329,0.37
302330,0.37
302331,0.63
302332,0.63
302333,0.37
302334,0.63
302335,0.37
302336,0.63
302337,0.63
302338,0.63
302339,0.63
302340,0.37
302341,0.63
302342,0.37
302343,0.63
302344,0.37
302345,0.37
302346,0.37
302347,0.63
302348,0.63
302349,0.37
302350,0.63
302351,0.63
302352,0.63
302353,0.63
302354,0.37
302355,0.37
302356,0.37
302357,0.37
302358,0.37
302359,0.37
302360,0.63
302361,0.37
302362,0.63
302363,0.37
302364,0.37
302365,0.37
302366,0.63
302367,0.37
302368,0.37
302369,0.37
302370,0.63
302371,0.63
302372,0.37
302373,0.63
302374,0.63
302375,0.37
302376,0.37
302377,0.37
302378,0.63
302379,0.37
302380,0.37
302381,0.37
302382,0.63
302383,0.37
302384,0.63
302385,0.63
302386,0.37
302387,0.37
302388,0.37
302389,0.63
302390,0.63
302391,0.37
302392,0.37
302393,0.63
302394,0.37
302395,0.63
302396,0.63
302397,0.63
302398,0.63
302399,0.63
302400,0.37
302401,0.63
302402,0.63
302403,0.37
302404,0.37
302405,0.37
302406,0.37
302407,0.37
302408,0.37
302409,0.63
302410,0.63
302411,0.63
302412,0.37
302413,0.63
302414,0.37
302415,0.63
302416,0.63
302417,0.63
302418,0.37
302419,0.37
302420,0.63
302421,0.63
302422,0.37
302423,0.37
302424,0.37
302425,0.37
302426,0.63
302427,0.37
302428,0.37
302429,0.37
302430,0.63
302431,0.63
302432,0.63
302433,0.63
302434,0.37
302435,0.37
302436,0.37
302437,0.37
302438,0.37
302439,0.63
302440,0.37
302441,0.37
302442,0.37
302443,0.37
302444,0.37
302445,0.37
302446,0.37
302447,0.63
302448,0.63
302449,0.37
302450,0.63
302451,0.63
302452,0.63
302453,0.63
302454,0.37
302455,0.63
302456,0.37
302457,0.37
302458,0.63
302459,0.63
302460,0.63
302461,0.63
302462,0.63
302463,0.63
302464,0.63
302465,0.63
302466,0.37
302467,0.37
302468,0.63
302469,0.37
302470,0.63
302471,0.37
302472,0.63
302473,0.37
302474,0.37
302475,0.63
302476,0.37
302477,0.37
302478,0.37
302479,0.63
302480,0.63
302481,0.37
302482,0.37
302483,0.37
302484,0.37
302485,0.37
302486,0.37
302487,0.37
302488,0.63
302489,0.63
302490,0.63
302491,0.63
302492,0.63
302493,0.63
302494,0.63
302495,0.63
302496,0.63
302497,0.63
302498,0.37
302499,0.63
302500,0.37
302501,0.63
302502,0.37
302503,0.63
302504,0.63
302505,0.37
302506,0.63
302507,0.37
302508,0.63
302509,0.37
302510,0.63
302511,0.63
302512,0.63
302513,0.63
302514,0.63
302515,0.37
302516,0.63
302517,0.37
302518,0.37
302519,0.37
302520,0.37
302521,0.63
302522,0.37
302523,0.63
302524,0.63
302525,0.63
302526,0.37
302527,0.37
302528,0.63
302529,0.63
302530,0.63
302531,0.37
302532,0.63
302533,0.37
302534,0.37
